play_id,image_id
76,11080
76,11081
76,11082
76,11083
76,11084
76,11085
76,11086
76,11087
76,11088
76,11089
76,11090
76,11091
76,11092
76,11093
76,11094
76,11095
76,11096
76,11097
76,11098
76,11099
76,11100
76,11101
76,11102
72,11103
72,11104
72,11105
72,11106
72,11107
72,11108
72,11109
72,11110
72,11111
72,11112
72,11113
72,11114
72,11115
72,11116
72,11117
72,11118
72,11119
72,11120
72,11121
72,11122
72,11123
72,11124
72,11125
72,11126
72,11127
72,11128
72,11129
72,11130
72,11131
72,11132
72,11133
72,11134
72,11135
72,11136
72,11137
72,11138
72,11139
72,11140
72,11141
72,11142
72,11143
72,11144
72,11145
72,11146
72,11147
72,11148
72,11149
72,11150
72,11151
72,11152
72,11153
72,11154
72,11155
72,11156
72,11157
72,11158
72,11159
72,11160
72,11161
72,11162
72,11163
72,11164
72,11165
72,11166
72,11167
72,11168
72,11169
72,11170
72,11171
72,11172
72,11173
72,11174
72,11175
72,11176
72,11177
72,11178
72,11179
72,11180
72,11181
72,11182
72,11183
72,11184
72,11185
72,11186
72,11187
72,11188
72,11189
72,11190
72,11191
72,11192
72,11193
72,11194
72,11195
72,11196
72,11197
72,11198
72,11199
72,11200
72,11201
72,11202
72,11203
72,11204
72,11205
72,11206
72,11207
72,11208
72,11209
72,11210
72,11211
72,11212
72,11213
72,11214
72,11215
72,11216
72,11217
72,11218
72,11219
72,11220
72,11221
72,11222
72,11223
72,11224
72,11225
72,11226
72,11227
72,11228
72,11229
72,11230
72,11231
72,11232
72,11233
72,11234
72,11235
72,11236
72,11237
72,11238
72,11239
72,11240
72,11241
72,11242
72,11243
72,11244
72,11245
72,11246
72,11247
72,11248
72,11249
72,11250
72,11251
72,11252
72,11253
72,11254
72,11255
72,11256
72,11257
72,11258
72,11259
72,11260
72,11261
72,11262
72,11263
72,11264
72,11265
72,11266
72,11267
72,11268
72,11269
72,11270
72,11271
72,11272
72,11273
72,11274
72,11275
72,11276
72,11277
72,11278
72,11279
72,11280
72,11281
72,11282
3,11283
3,11284
3,11285
3,11286
3,11287
3,11288
3,11289
3,11290
3,11291
3,11292
3,11293
3,11294
3,11295
3,11296
3,11297
3,11298
3,11299
3,11300
3,11301
3,11302
3,11303
3,11304
3,11305
3,11306
3,11307
3,11308
3,11309
3,11310
3,11311
3,11312
3,11313
3,11314
3,11315
3,11316
3,11317
3,11318
3,11319
3,11320
3,11321
3,11322
3,11323
3,11324
3,11325
3,11326
3,11327
3,11328
3,11329
3,11330
3,11331
3,11332
3,11333
3,11334
3,11335
3,11336
3,11337
3,11338
3,11339
3,11340
3,11341
3,11342
3,11343
3,11344
3,11345
3,11346
3,11347
3,11348
3,11349
3,11350
3,11351
3,11352
3,11353
3,11354
1,11356
1,11357
1,11358
1,11359
1,11360
1,11361
1,11362
1,11363
1,11364
1,11365
1,11366
1,11367
1,11368
1,11369
1,11370
1,11371
1,11372
1,11373
1,11374
1,11375
1,11376
1,11377
1,11378
1,11379
1,11380
1,11381
1,11382
1,11383
1,11384
1,11385
1,11386
1,11387
80,11388
80,11389
80,11390
80,11391
80,11392
80,11393
80,11394
80,11395
80,11396
80,11397
80,11398
80,11399
80,11400
80,11401
80,11402
80,11403
80,11404
80,11405
80,11406
80,11407
80,11408
80,11409
80,11410
80,11411
80,11412
80,11413
80,11414
80,11415
80,11416
80,11417
80,11418
80,11419
80,11420
80,11421
80,11422
80,11423
80,11424
80,11425
80,11426
80,11427
80,11428
80,11429
80,11430
80,11431
80,11432
80,11433
80,11434
80,11435
80,11436
80,11437
80,11438
80,11439
80,11440
24,11441
24,11442
24,11443
24,11444
24,11445
24,11446
24,11447
24,11448
24,11449
24,11450
24,11451
24,11452
24,11453
24,11454
24,11455
24,11456
7,11457
7,11458
7,11459
7,11460
7,11461
7,11462
7,11463
7,11464
7,11465
7,11466
7,11467
7,11468
7,11469
7,11470
7,11471
7,11472
7,11473
7,11474
7,11475
7,11476
7,11477
7,11478
7,11479
7,11480
7,11481
7,11482
7,11483
7,11484
7,11485
7,11486
7,11487
7,11488
7,11489
7,11490
7,11491
7,11492
7,11493
7,11494
7,11495
7,11496
7,11497
7,11498
7,11499
7,11500
7,11501
7,11502
7,11503
7,11504
7,11505
7,11506
7,11507
7,11508
7,11509
7,11510
7,11511
7,11512
7,11513
7,11514
7,11515
7,11516
7,11517
7,11518
7,11519
7,11520
7,11521
7,11522
7,11523
7,11524
7,11525
7,11526
7,11527
7,11528
7,11529
7,11530
7,11531
7,11532
7,11533
7,11534
7,11535
7,11536
7,11537
7,11538
7,11539
7,11540
7,11541
7,11542
7,11543
7,11544
7,11545
7,11546
7,11547
8,11548
8,11549
8,11550
8,11551
8,11552
8,11553
8,11554
8,11555
8,11556
8,11557
8,11558
8,11559
8,11560
8,11561
8,11562
8,11563
8,11564
8,11565
8,11566
8,11567
8,11568
8,11569
8,11570
8,11571
8,11572
8,11573
8,11574
8,11575
8,11576
8,11577
8,11578
8,11579
8,11580
8,11581
8,11582
8,11583
8,11584
8,11585
8,11586
8,11587
8,11588
8,11589
8,11590
8,11591
8,11592
8,11593
8,11594
8,11595
8,11596
8,11597
8,11598
8,11599
8,11600
8,11601
4,11602
4,11603
4,11604
4,11605
4,11606
4,11607
4,11608
4,11609
4,11610
4,11611
4,11612
4,11613
4,11614
4,11615
4,11616
4,11617
4,11618
4,11619
4,11620
4,11621
4,11622
4,11623
4,11624
4,11625
4,11626
4,11627
4,11628
4,11629
4,11630
4,11631
4,11632
4,11633
4,11634
4,11635
4,11636
4,11637
4,11638
4,11639
4,11640
4,11641
4,11642
4,11643
4,11644
4,11645
4,11646
4,11647
4,11648
4,11649
4,11650
4,11651
4,11652
4,11653
4,11654
4,11655
4,11656
4,11657
4,11658
4,11659
4,11660
4,11661
4,11662
4,11663
4,11664
4,11665
4,11666
4,11667
4,11668
4,11669
4,11670
4,11671
4,11672
4,11673
4,11674
4,11675
4,11676
4,11677
4,11678
4,11679
4,11680
4,11681
4,11682
4,11683
4,11684
4,11685
4,11686
4,11687
4,11688
4,11689
4,11690
4,11691
4,11692
4,11693
4,11694
4,11695
4,11696
4,11697
4,11698
4,11699
4,11700
4,11701
4,11702
4,11703
4,11704
4,11705
4,11706
4,11707
4,11708
4,11709
4,11710
4,11711
4,11712
4,11713
4,11714
4,11715
4,11716
4,11717
4,11718
4,11719
4,11720
4,11721
4,11722
4,11723
4,11724
4,11725
4,11726
4,11727
4,11728
4,11729
4,11730
4,11731
4,11732
4,11733
4,11734
4,11735
4,11736
4,11737
4,11738
4,11739
4,11740
4,11741
4,11742
4,11743
4,11744
4,11745
4,11746
4,11747
4,11748
4,11749
4,11750
4,11751
4,11752
4,11753
4,11754
4,11755
4,11756
4,11757
4,11758
4,11759
4,11760
4,11761
4,11762
4,11763
4,11764
4,11765
4,11766
4,11767
4,11768
4,11769
4,11770
4,11771
4,11772
4,11773
4,11774
4,11775
4,11776
4,11777
4,11778
82,11779
82,11780
82,11781
82,11782
82,11783
82,11784
82,11785
82,11786
82,11787
82,11788
82,11789
82,11790
82,11791
82,11792
82,11793
82,11794
82,11795
82,11796
82,11797
82,11798
82,11799
82,11800
82,11801
82,11802
82,11803
82,11804
82,11805
82,11806
82,11807
82,11808
82,11809
82,11810
82,11811
82,11812
82,11813
82,11814
82,11815
82,11816
82,11817
82,11818
82,11819
82,11820
82,11821
82,11822
82,11823
82,11824
82,11825
82,11826
82,11827
82,11828
82,11829
82,11830
82,11831
82,11832
82,11833
82,11834
82,11835
82,11836
82,11837
82,11838
82,11839
82,11840
82,11841
82,11842
82,11843
82,11844
82,11845
82,11846
82,11847
82,11848
82,11849
73,11850
73,11851
73,11852
73,11853
73,11854
73,11855
73,11856
73,11857
73,11858
73,11859
73,11860
73,11861
73,11862
73,11863
73,11864
73,11865
73,11866
32,11867
32,11868
32,11869
32,11870
32,11871
32,11872
32,11873
32,11874
32,11875
32,11876
32,11877
32,11878
32,11879
32,11880
32,11881
7,11882
7,11883
7,11884
7,11885
7,11886
7,11887
7,11888
7,11889
7,11890
7,11891
7,11892
7,11893
7,11894
7,11895
7,11896
7,11897
7,11898
7,11899
7,11900
7,11901
7,11902
7,11903
7,11904
7,11905
7,11906
7,11907
7,11908
7,11909
7,11910
7,11911
7,11912
7,11913
7,11914
7,11915
7,11916
7,11917
7,11918
7,11919
7,11920
7,11921
7,11922
7,11923
7,11924
7,11925
7,11926
7,11927
7,11928
7,11929
7,11930
7,11931
7,11932
7,11933
7,11934
7,11935
7,11936
7,11937
7,11938
7,11939
7,11940
7,11941
7,11942
7,11943
7,11944
7,11945
7,11946
7,11947
7,11948
7,11949
7,11950
7,11951
7,11952
16,11953
16,11954
16,11955
16,11956
16,11957
16,11958
16,11959
16,11960
16,11961
16,11962
16,11963
16,11964
16,11965
16,11966
16,11967
16,11968
16,11969
16,11970
16,11971
16,11972
16,11973
16,11974
16,11975
16,11976
16,11977
16,11978
16,11979
16,11980
16,11981
16,11982
16,11983
16,11984
16,11985
16,11986
16,11987
16,11988
16,11989
16,11990
16,11991
16,11992
16,11993
16,11994
16,11995
16,11996
16,11997
16,11998
16,11999
16,12000
16,12001
16,12002
16,12003
16,12004
16,12005
16,12006
16,12007
16,12008
16,12009
16,12010
16,12011
16,12012
16,12013
16,12014
16,12015
16,12016
16,12017
16,12018
16,12019
16,12020
16,12021
16,12022
16,12023
16,12024
16,12025
16,12026
16,12027
16,12028
16,12029
16,12030
16,12031
16,12032
16,12033
64,12034
64,12035
64,12036
64,12037
16,12038
16,12039
16,12040
16,12041
16,12042
16,12043
16,12044
16,12045
16,12046
16,12047
16,12048
16,12049
16,12050
16,12051
16,12052
16,12053
16,12054
16,12055
16,12056
16,12057
16,12058
16,12059
16,12060
16,12061
16,12062
16,12063
16,12064
16,12065
16,12066
16,12067
16,12068
16,12069
16,12070
16,12071
16,12072
16,12073
16,12074
64,12075
64,12076
64,12077
64,12078
64,12079
64,12080
64,12081
64,12082
64,12083
64,12084
64,12085
64,12086
64,12087
64,12088
64,12089
64,12090
64,12091
64,12092
64,12093
64,12094
64,12095
64,12096
64,12097
64,12098
64,12099
64,12100
64,12101
64,12102
64,12103
64,12104
93,12105
93,12106
93,12107
93,12108
93,12109
93,12110
93,12111
93,12112
93,12113
93,12114
93,12115
93,12116
93,12117
93,12118
93,12119
93,12120
93,12121
93,12122
93,12123
93,12124
93,12125
93,12126
93,12127
93,12128
93,12129
93,12130
93,12131
93,12132
93,12133
93,12134
93,12135
93,12136
93,12137
93,12138
93,12139
93,12140
93,12141
93,12142
93,12143
93,12144
93,12145
93,12146
93,12147
93,12148
93,12149
93,12150
93,12151
93,12152
93,12153
18,12154
18,12155
18,12156
18,12157
18,12158
18,12159
18,12160
18,12161
18,12162
18,12163
18,12164
18,12165
18,12166
18,12167
18,12168
18,12169
18,12170
18,12171
18,12172
18,12173
47,12174
47,12175
47,12176
47,12177
47,12178
47,12179
47,12180
47,12181
47,12182
47,12183
47,12184
47,12185
47,12186
47,12187
47,12188
47,12189
47,12190
47,12191
47,12192
47,12193
47,12194
47,12195
47,12196
47,12197
47,12198
139,12199
139,12200
139,12201
139,12202
139,12203
139,12204
139,12205
139,12206
139,12207
139,12208
139,12209
139,12210
139,12211
139,12212
139,12213
139,12214
139,12215
139,12216
139,12217
139,12218
139,12219
139,12220
139,12221
139,12222
139,12223
139,12224
139,12225
139,12226
139,12227
139,12228
139,12229
139,12230
139,12231
139,12232
139,12233
139,12234
139,12235
139,12236
139,12237
139,12238
139,12239
139,12240
139,12241
139,12242
139,12243
139,12244
139,12245
139,12246
139,12247
139,12248
139,12249
139,12250
139,12251
139,12252
139,12253
139,12254
139,12255
139,12256
139,12257
139,12258
139,12259
139,12260
139,12261
139,12262
139,12263
139,12264
139,12265
139,12266
139,12267
139,12268
139,12269
139,12270
139,12271
139,12272
139,12273
139,12274
139,12275
139,12276
139,12277
139,12278
139,12279
139,12280
139,12281
139,12282
139,12283
139,12284
6,12285
6,12286
6,12287
6,12288
6,12289
6,12290
6,12291
6,12292
6,12293
6,12294
6,12295
6,12296
6,12297
6,12298
6,12299
6,12300
6,12301
6,12302
6,12303
6,12304
6,12305
6,12306
6,12307
6,12308
6,12309
6,12310
6,12311
6,12312
6,12313
6,12314
6,12315
6,12316
6,12317
6,12318
58,12319
58,12320
58,12321
58,12322
58,12323
58,12324
58,12325
58,12326
58,12327
58,12328
58,12329
58,12330
58,12331
58,12332
58,12333
58,12334
58,12335
58,12336
6,12337
6,12338
6,12339
6,12340
6,12341
6,12342
6,12343
6,12344
6,12345
6,12346
6,12347
6,12348
58,12349
58,12350
58,12351
58,12352
58,12353
58,12354
58,12355
58,12356
58,12357
58,12358
58,12359
58,12360
58,12361
58,12362
58,12363
58,12364
58,12365
58,12366
58,12367
58,12368
58,12369
58,12370
58,12371
58,12372
58,12373
58,12374
58,12375
58,12376
58,12377
58,12378
58,12379
58,12380
58,12381
58,12382
58,12383
58,12384
58,12385
58,12386
58,12387
58,12388
15,12389
15,12390
15,12391
15,12392
15,12393
15,12394
15,12395
15,12396
15,12397
15,12398
15,12399
15,12400
15,12401
15,12402
15,12403
15,12404
15,12405
15,12406
15,12407
15,12408
15,12409
15,12410
15,12411
15,12412
15,12413
15,12414
15,12415
15,12416
15,12417
15,12418
15,12419
15,12420
15,12421
15,12422
15,12423
15,12424
15,12425
15,12426
15,12427
15,12428
15,12429
15,12430
15,12431
15,12432
15,12433
15,12434
15,12435
15,12436
15,12437
15,12438
15,12439
15,12440
15,12441
15,12442
15,12443
15,12444
15,12445
15,12446
15,12447
15,12448
15,12449
15,12450
15,12451
15,12452
15,12453
15,12454
15,12455
15,12456
15,12457
15,12458
15,12459
15,12460
15,12461
15,12462
15,12463
15,12464
15,12465
15,12466
15,12467
15,12468
15,12469
15,12470
15,12471
122,12472
122,12473
122,12474
122,12475
122,12476
122,12477
122,12478
122,12479
122,12480
122,12481
122,12482
122,12483
122,12484
122,12485
122,12486
122,12487
122,12488
122,12489
13,12490
13,12491
13,12492
13,12493
13,12494
13,12495
13,12496
13,12497
13,12498
13,12499
13,12500
13,12501
13,12502
13,12503
13,12504
13,12505
13,12506
13,12507
13,12508
13,12509
13,12510
13,12511
13,12512
13,12513
13,12514
13,12515
13,12516
13,12517
13,12518
13,12519
13,12520
13,12521
13,12522
13,12523
13,12524
13,12525
13,12526
13,12527
13,12528
13,12529
13,12530
13,12531
13,12532
13,12533
13,12534
139,12535
139,12536
139,12537
139,12538
139,12539
139,12540
139,12541
139,12542
139,12543
139,12544
139,12545
139,12546
139,12547
139,12548
139,12549
139,12550
139,12551
139,12552
139,12553
139,12554
139,12555
139,12556
139,12557
139,12558
139,12559
139,12560
139,12561
139,12562
139,12563
139,12564
139,12565
139,12566
139,12567
139,12568
7,12569
7,12570
7,12571
7,12572
7,12573
7,12574
7,12575
7,12576
7,12577
7,12578
7,12579
7,12580
7,12581
7,12582
7,12583
7,12584
7,12585
7,12586
7,12587
7,12588
7,12589
7,12590
7,12591
7,12592
7,12593
7,12594
7,12595
7,12596
7,12597
7,12598
7,12599
7,12600
7,12601
7,12602
7,12603
7,12604
7,12605
7,12606
7,12607
7,12608
7,12609
7,12610
7,12611
7,12612
7,12613
7,12614
7,12615
7,12616
7,12617
7,12618
7,12619
7,12620
7,12621
7,12622
7,12623
7,12624
7,12625
7,12626
7,12627
7,12628
7,12629
7,12630
7,12631
7,12632
7,12633
7,12634
7,12635
7,12636
7,12637
7,12638
7,12639
7,12640
7,12641
7,12642
7,12643
7,12644
7,12645
7,12646
7,12647
7,12648
7,12649
7,12650
7,12651
7,12652
7,12653
7,12654
7,12655
7,12656
7,12657
7,12658
7,12659
7,12660
7,12661
7,12662
7,12663
7,12664
7,12665
7,12666
7,12667
7,12668
7,12669
7,12670
7,12671
7,12672
7,12673
7,12674
7,12675
7,12676
7,12677
7,12678
7,12679
7,12680
7,12681
7,12682
7,12683
7,12684
7,12685
7,12686
7,12687
7,12688
7,12689
7,12690
7,12691
7,12692
7,12693
7,12694
7,12695
7,12696
7,12697
7,12698
7,12699
27,12700
27,12701
27,12702
27,12703
27,12704
27,12705
27,12706
27,12707
27,12708
27,12709
27,12710
27,12711
27,12712
27,12713
27,12714
27,12715
27,12716
27,12717
27,12718
27,12719
27,12720
27,12721
27,12722
27,12723
27,12724
27,12725
27,12726
27,12727
27,12728
27,12729
27,12730
27,12731
27,12732
27,12733
27,12734
27,12735
27,12736
27,12737
27,12738
27,12739
27,12740
27,12741
27,12742
27,12743
27,12744
27,12745
27,12746
27,12747
27,12748
27,12749
27,12750
27,12751
27,12752
27,12753
27,12754
27,12755
27,12756
27,12757
27,12758
27,12759
27,12760
27,12761
27,12762
27,12763
27,12764
27,12765
27,12766
27,12767
27,12768
27,12769
27,12770
27,12771
27,12772
27,12773
27,12774
27,12775
27,12776
27,12777
27,12778
27,12779
27,12780
27,12781
27,12782
27,12783
27,12784
27,12785
27,12786
27,12787
27,12788
27,12789
27,12790
7,12791
7,12792
7,12793
7,12794
7,12795
7,12796
7,12797
7,12798
7,12799
7,12800
7,12801
7,12802
7,12803
7,12804
7,12805
27,12806
27,12807
27,12808
27,12809
27,12810
27,12811
27,12812
27,12813
27,12814
27,12815
27,12816
27,12817
27,12818
27,12819
27,12820
27,12821
27,12822
27,12823
27,12824
27,12825
27,12826
27,12827
27,12828
27,12829
27,12830
27,12831
27,12832
27,12833
27,12834
27,12835
27,12836
27,12837
27,12838
27,12839
27,12840
27,12841
27,12842
27,12843
27,12844
62,12845
62,12846
62,12847
62,12848
62,12849
62,12850
62,12851
62,12852
62,12853
62,12854
62,12855
62,12856
62,12857
62,12858
62,12859
62,12860
62,12861
62,12862
62,12863
62,12864
62,12865
62,12866
62,12867
62,12868
62,12869
62,12870
62,12871
62,12872
62,12873
62,12874
62,12875
62,12876
62,12877
62,12878
62,12879
62,12880
62,12881
62,12882
62,12883
62,12884
62,12885
62,12886
62,12887
62,12888
62,12889
62,12890
62,12891
62,12892
62,12893
62,12894
62,12895
62,12896
62,12897
62,12898
62,12899
62,12900
62,12901
62,12902
62,12903
62,12904
62,12905
62,12906
62,12907
62,12908
62,12909
62,12910
62,12911
62,12912
62,12913
62,12914
62,12915
62,12916
62,12917
62,12918
62,12919
62,12920
62,12921
62,12922
62,12923
62,12924
62,12925
62,12926
62,12927
62,12928
62,12929
62,12930
62,12931
62,12932
62,12933
62,12934
62,12935
62,12936
62,12937
62,12938
62,12939
62,12940
62,12941
62,12942
62,12943
62,12944
62,12945
62,12946
62,12947
62,12948
62,12949
62,12950
62,12951
62,12952
62,12953
62,12954
62,12955
62,12956
62,12957
62,12958
62,12959
62,12960
62,12961
62,12962
62,12963
62,12964
62,12965
62,12966
62,12967
62,12968
62,12969
62,12970
62,12971
62,12972
62,12973
62,12974
62,12975
62,12976
62,12977
62,12978
62,12979
62,12980
62,12981
62,12982
62,12983
62,12984
62,12985
62,12986
62,12987
62,12988
62,12989
62,12990
62,12991
62,12992
62,12993
62,12994
62,12995
62,12996
62,12997
62,12998
62,12999
62,13000
62,13001
62,13002
62,13003
62,13004
62,13005
62,13006
62,13007
62,13008
62,13009
62,13010
62,13011
62,13012
62,13013
62,13014
62,13015
62,13016
62,13017
62,13018
62,13019
62,13020
62,13021
62,13022
62,13023
62,13024
62,13025
62,13026
62,13027
62,13028
62,13029
62,13030
62,13031
62,13032
62,13033
62,13034
62,13035
62,13036
62,13037
62,13038
62,13039
62,13040
62,13041
62,13042
62,13043
62,13044
62,13045
62,13046
62,13047
62,13048
62,13049
62,13050
62,13051
62,13052
62,13053
62,13054
62,13055
62,13056
62,13057
62,13058
62,13059
62,13060
62,13061
62,13062
62,13063
62,13064
62,13065
62,13066
62,13067
62,13068
62,13069
62,13070
62,13071
62,13072
62,13073
62,13074
62,13075
62,13076
62,13077
62,13078
62,13079
62,13080
62,13081
62,13082
62,13083
62,13084
100,13085
100,13086
100,13087
100,13088
100,13089
100,13090
100,13091
100,13092
100,13093
100,13094
100,13095
100,13096
100,13097
100,13098
100,13099
100,13100
100,13101
100,13102
100,13103
100,13104
73,13105
73,13106
73,13107
73,13108
73,13109
73,13110
73,13111
73,13112
73,13113
73,13114
73,13115
73,13116
73,13117
73,13118
73,13119
73,13120
73,13121
73,13122
73,13123
73,13124
73,13125
73,13126
73,13127
73,13128
73,13129
73,13130
73,13131
73,13132
73,13133
73,13134
73,13135
73,13136
73,13137
73,13138
73,13139
73,13140
73,13141
73,13142
73,13143
73,13144
73,13145
73,13146
73,13147
73,13148
73,13149
73,13150
73,13151
73,13152
73,13153
73,13154
73,13155
73,13156
73,13157
73,13158
73,13159
73,13160
73,13161
73,13162
73,13163
73,13164
73,13165
73,13166
73,13167
73,13168
73,13169
73,13170
73,13171
73,13172
73,13173
73,13174
73,13175
73,13176
73,13177
73,13178
73,13179
73,13180
73,13181
73,13182
73,13183
73,13184
73,13185
73,13186
73,13187
73,13188
73,13189
73,13190
73,13191
73,13192
73,13193
73,13194
73,13195
73,13196
73,13197
73,13198
73,13199
73,13200
73,13201
73,13202
73,13203
73,13204
73,13205
73,13206
73,13207
73,13208
73,13209
73,13210
73,13211
73,13212
73,13213
73,13214
73,13215
73,13216
73,13217
73,13218
73,13219
73,13220
73,13221
73,13222
73,13223
73,13224
73,13225
73,13226
73,13227
73,13228
73,13229
73,13230
73,13231
73,13232
73,13233
73,13234
73,13235
73,13236
73,13237
73,13238
73,13239
73,13240
73,13241
73,13242
73,13243
73,13244
73,13245
73,13246
73,13247
73,13248
73,13249
73,13250
73,13251
73,13252
73,13253
73,13254
73,13255
73,13256
73,13257
73,13258
73,13259
73,13260
73,13261
73,13262
73,13263
73,13264
73,13265
73,13266
73,13267
73,13268
73,13269
73,13270
73,13271
73,13272
73,13273
73,13274
73,13275
73,13276
73,13277
73,13278
73,13279
73,13280
73,13281
73,13282
73,13283
73,13284
73,13285
73,13286
73,13287
73,13288
73,13289
73,13290
73,13291
73,13292
73,13293
73,13294
73,13295
73,13296
73,13297
73,13298
73,13299
73,13300
73,13301
73,13302
73,13303
73,13304
73,13305
73,13306
73,13307
73,13308
73,13309
73,13310
73,13311
73,13312
73,13313
73,13314
73,13315
73,13316
73,13317
73,13318
73,13319
73,13320
73,13321
73,13322
73,13323
73,13324
73,13325
32,44976
21,44976
21,44977
59,44977
26,44978
32,44978
26,44980
73,44981
33,44981
73,44982
26,44984
32,44985
21,44985
73,44986
73,44987
73,44988
73,44989
26,44991
32,44996
24,44997
80,44998
24,44999
24,45000
78,45004
72,45005
29,45006
77,45006
94,45006
27,45008
78,45009
73,45012
32,45012
26,45012
7,45013
71,45014
81,45014
72,45015
82,45016
72,45017
72,45018
78,45019
5,45019
15,45019
79,45020
55,45021
79,45022
55,45023
48,45023
82,45023
98,45025
169,45025
97,45025
114,45026
29,45026
29,45027
109,45027
6,45028
23,45028
87,45029
82,45030
24,45032
24,45033
73,45034
73,45035
35,45035
35,45036
35,45037
63,45038
63,45039
2,45041
98,45042
2,45043
18,45044
18,45045
2,45046
2,45047
18,45048
18,45049
29,45051
45,45051
83,45052
73,45052
83,45053
75,45053
20,45053
61,45053
57,45056
62,45057
27,45059
16,45059
13,45059
16,45060
64,45060
126,45060
31,45060
71,45060
31,45061
1,45061
34,45061
26,45062
26,45063
26,45064
54,45064
26,45065
26,45066
72,45067
62,45068
4,45068
135,45069
36,45069
32,45069
135,45070
73,45071
73,45072
79,45072
79,45073
137,45074
85,45074
40,45074
38,45074
40,45075
100,45076
167,45076
83,45076
25,45077
71,45077
71,45078
56,45079
56,45080
56,45081
138,45081
75,45081
75,45082
5,45083
5,45084
75,45084
2,45087
1,45089
2,45090
2,45091
3,45091
3,45092
3,45093
3,45094
1,45095
7,45096
3,45096
2,45097
3,45097
2,45098
3,45099
1,45100
1,45101
40,45101
40,45102
168,45102
40,45103
4,45103
4,45104
28,45106
76,45106
76,45107
61,45107
61,45108
61,45109
7,45110
7,45111
27,45111
40,45112
34,45112
40,45115
40,45116
80,45117
80,45118
24,45119
80,45119
24,45120
7,45121
7,45122
8,45122
8,45123
4,45124
4,45125
72,45126
32,45130
32,45132
32,45133
32,45135
32,45137
32,45139
32,45141
32,45142
32,45143
32,45144
32,45145
32,45147
32,45149
80,45152
80,45154
80,45156
80,45158
80,45160
80,45161
80,45162
59,45164
59,45166
59,45168
21,45169
21,45170
21,45172
21,45174
21,45176
21,45178
21,45180
26,45183
26,45184
26,45185
26,45187
26,45188
26,45189
26,45190
26,45191
26,45193
26,45195
26,45197
26,45199
26,45201
26,45203
26,45205
26,45207
26,45208
26,45209
26,45211
26,45213
32,45276
24,45278
24,45280
24,45282
24,45306
24,45310
24,45312
24,45314
59,45319
59,45320
26,45321
21,45322
24,45329
24,45331
32,45333
21,45333
26,45335
26,45337
21,45341
21,45367
73,45372
33,45372
73,45373
33,45373
73,45374
33,45374
73,45375
33,45375
73,45377
73,45379
73,45381
73,45382
73,45383
73,45384
73,45385
73,45387
73,45389
73,45391
73,45393
73,45395
73,45397
73,45398
73,45399
73,45401
73,45403
73,45405
73,45406
73,45407
73,45409
73,45411
73,45413
73,45415
73,45416
73,45417
73,45418
73,45419
73,45420
73,45422
73,45423
33,45426
72,45430
72,45431
72,45432
72,45433
72,45435
72,45436
72,45437
72,45439
72,45441
72,45443
78,45447
78,45449
78,45451
72,45453
78,45455
78,45457
72,45458
55,45459
2,45461
2,45463
18,45465
18,45467
18,45469
7,45478
7,45480
7,45481
7,45482
55,45497
55,45499
55,45501
72,45505
72,45509
72,45513
71,45516
71,45518
71,45520
6,45522
6,45524
5,45526
5,45528
26,45530
29,45532
29,45534
27,45536
27,45538
27,45540
27,45542
27,45544
77,45546
72,45548
72,45550
72,45551
72,45553
72,45555
15,45557
15,45559
78,45561
78,45563
78,45564
78,45565
78,45566
78,45567
78,45571
72,45573
82,45573
29,45575
77,45575
32,45577
48,45578
26,45579
114,45579
7,45581
78,45583
23,45585
6,45587
6,45589
29,45589
29,45591
55,45597
73,45599
75,45599
98,45599
73,45607
73,45609
73,45611
73,45613
81,45616
81,45618
81,45620
82,45622
82,45624
82,45626
82,45628
82,45630
82,45632
82,45634
114,45636
114,45638
114,45640
114,45642
114,45644
48,45646
48,45648
48,45650
87,45652
87,45654
87,45656
87,45658
79,45659
79,45660
29,45662
82,45663
114,45664
82,45665
26,45665
114,45665
29,45666
87,45667
6,45667
23,45669
29,45671
29,45673
109,45673
114,45673
169,45675
55,45677
81,45679
27,45681
72,45683
119,45683
73,45685
20,45687
20,45689
45,45691
79,45694
79,45696
79,45698
79,45700
79,45701
79,45702
79,45704
82,45711
82,45712
82,45713
82,45717
24,45720
24,45722
24,45724
24,45726
24,45728
24,45729
24,45730
24,45732
24,45734
24,45736
24,45738
24,45740
24,45742
24,45744
24,45746
73,45748
73,45749
73,45750
73,45752
73,45754
73,45756
73,45758
73,45759
73,45760
73,45762
73,45764
73,45766
73,45768
73,45769
73,45771
35,45772
73,45773
35,45775
35,45776
35,45777
35,45778
35,45779
35,45780
35,45781
35,45782
35,45783
35,45785
63,45787
63,45789
63,45791
63,45793
63,45795
63,45797
63,45799
63,45801
11,45803
63,45805
63,45807
63,45809
63,45811
2,45814
2,45816
2,45817
2,45818
2,45820
2,45822
2,45824
2,45826
2,45828
2,45830
2,45832
2,45834
2,45836
2,45838
2,45840
2,45842
2,45844
2,45846
2,45848
2,45850
2,45852
2,45853
2,45854
2,45856
2,45858
2,45860
2,45862
2,45864
2,45866
2,45867
18,45870
18,45872
18,45874
18,45876
18,45878
18,45880
18,45882
18,45884
18,45886
18,45888
18,45890
18,45892
18,45894
18,45896
18,45898
18,45900
18,45902
18,45904
18,45906
18,45908
98,45910
98,45912
98,45914
98,45916
98,45918
98,45920
98,45921
98,45922
18,45923
